27,16,8,1,0.03846153698224858,0.03846153698224858,0,0,0,0.0,0,0,0.6153845917159773,0,0,0,1,0,0,0,0,0.15384614792899431,1,0,0,1.0384614985207115,0,0,0,0,0,25.046152882840275,0,1,23,4,0.26923075887574005,0,0.8076922766272201,0,0,0,0,32.6,0,0,0,0,0,26.0,0,0,1,40.7,0,1.0384614985207115,77.2,0,1,0,7,0,0,0
20,14,7,1,0.0,0.04032257901925084,0,0,0,0.0,0,0,0.5645161062695118,0,0,0,0,0,0,0,0,0.08064515803850168,0,0,0,0.8064515803850169,0,0,0,0,0,20.322579825702423,0,0,29,2,0.2016128950962542,0,0.6854838433272643,0,0,0,0,33.6,0,0,0,0,0,24.8,0,0,1,36.0,0,0.8467741594042677,75.1,0,0,0,5,0,0,0
8,7,1,2,0.0,0.13513512600438338,0,0,0,0.06756756300219169,1,1,0.4729729410153418,0,0,0,0,0,0,1,0,0.0,0,0,0,0.5405405040175335,0,0,0,0,0,21.567566110299587,0,1,27,0,0.13513512600438338,0,0.6081080670197252,0,0,0,1,29.3,1,0,0,0,0,14.8,0,0,0,45.6,0,0.6081080670197252,80.4,0,0,0,2,0,0,0
19,10,-5,1,0.0,0.04219409104666282,0,0,0,0.04219409104666282,0,1,0.42194091046662824,0,0,0,0,0,0,0,0,0.1687763641866513,0,0,0,0.8016877298865936,1,0,0,0,0,19.915610974024855,0,1,26,4,0.21097045523331412,0,0.6329113656999423,0,0,0,1,48.1,0,1,0,0,0,23.7,0,0,2,47.2,0,0.8016877298865936,77.9,0,0,0,5,0,0,0
34,16,-9,2,0.07281553221321524,0.04854368814214349,0,0,0,0.024271844071071746,0,1,0.38834950513714794,0,0,0,3,0,0,0,0,0.024271844071071746,0,0,0,0.8252426984164394,0,0,0,0,0,19.417475256857397,0,1,27,1,0.3640776610660762,0,0.4611650373503632,0,0,0,1,30.9,0,0,0,0,0,41.2,0,0,1,50.0,0,0.7766990102742959,66.4,0,0,0,15,0,0,0
16,8,-3,1,0.09302325148729063,0.04651162574364531,0,0,0,0.0,0,0,0.3720930059491625,0,0,0,2,0,0,0,0,0.0,0,0,0,0.744186011898325,0,0,0,0,0,17.00465037187673,0,1,28,0,0.3255813802055172,0,0.4186046316928078,0,0,0,1,26.9,0,0,0,0,0,21.5,0,0,1,45.7,0,0.6976743861546797,83.8,0,0,1,7,1,0,0
28,15,-8,0,0.0,0.0,0,1,0,0.03472222101658955,0,1,0.5208333152488432,0,0,0,0,0,0,0,0,0.0694444420331791,0,0,0,0.9722221884645073,0,0,0,0,0,26.35416575159147,0,0,25,2,0.34722221016589544,0,0.5902777572820223,0,0,0,1,28.1,0,0,0,0,0,28.8,0,0,1,50.6,0,0.9374999674479177,83.1,0,1,0,10,0,0,0
23,19,5,2,0.027777777006172864,0.05555555401234573,0,0,0,0.027777777006172864,0,1,0.5277777631172844,0,0,0,1,0,0,0,0,0.05555555401234573,0,0,0,0.6388888711419759,0,0,0,0,0,26.388888155864223,0,0,24,2,0.05555555401234573,0,0.6388888711419759,0,0,0,0,36.3,0,0,0,0,0,36.0,0,0,0,50.0,0,0.6388888711419759,76.9,0,0,0,2,0,0,0
11,8,-11,2,0.0,0.12195121207614561,1,0,0,0.0,0,0,0.48780484830458243,0,0,0,0,0,0,0,0,0.0,0,0,0,0.6707316664188009,0,0,0,0,0,22.780486415824,0,0,23,0,0.304878030190364,0,0.609756060380728,0,0,0,0,31.1,0,0,0,0,0,16.4,0,1,1,46.7,0,0.7926828784949465,68.9,0,0,0,5,0,0,0
25,16,15,3,0.035335687797325516,0.10600706339197655,0,0,0,0.0,0,0,0.5653710047572083,0,0,0,1,0,0,0,0,0.2473498145812786,0,0,0,0.8833921949331379,0,0,0,0,0,25.44169521407437,0,1,22,7,0.14134275118930206,0,0.9187278827304635,0,0,0,0,44.8,0,1,0,0,0,28.3,0,0,1,45.0,0,0.954063570527789,68.2,0,0,1,4,0,0,0
25,16,-1,1,0.0,0.03311258168501385,0,0,0,0.0,1,0,0.5298013069602217,0,0,0,0,0,0,0,0,0.0,0,0,0,0.8278145421253463,0,0,0,0,0,24.105959466690084,0,1,27,0,0.33112581685013853,0,0.5629138886452355,0,0,0,1,30.6,0,0,0,0,0,30.2,0,0,5,45.5,0,0.8609271238103602,84.5,0,0,0,10,0,0,0
19,12,5,1,0.043103446417954897,0.043103446417954897,0,0,0,0.043103446417954897,0,1,0.5172413570154587,0,1,0,1,0,0,0,0,0.043103446417954897,0,0,0,0.818965481941143,0,0,0,0,0,19.499999159482794,0,1,32,1,0.21551723208977447,0,0.6034482498513686,0,0,0,0,35.5,0,0,0,0,0,23.2,1,0,1,37.7,0,0.7758620355231881,60.4,0,1,0,5,0,0,0
21,12,10,1,0.056179772124731894,0.056179772124731894,1,0,0,0.11235954424946379,0,2,0.6741572654967828,0,0,0,1,0,0,1,0,0.0,0,0,0,1.1797752146193698,0,0,0,0,0,32.898874556243,0,1,24,0,0.3932584048731233,0,0.7303370376215147,0,0,0,0,30.4,0,0,0,0,0,17.8,0,0,3,48.8,0,1.067415670369906,77.4,0,0,0,7,0,0,0
29,16,-12,0,0.0,0.0,0,0,0,0.0299401188640683,0,1,0.4790419018250928,0,0,0,0,0,0,0,0,0.0898203565922049,0,0,0,0.8682634470579808,0,0,0,0,0,26.347304600380106,0,1,26,3,0.2694610697766147,0,0.5688622584172978,0,0,0,1,36.8,0,0,0,0,0,33.4,1,0,2,55.0,0,0.8383233281939124,75.7,0,1,0,9,0,0,0
16,11,-15,1,0.0,0.03846153698224858,0,0,0,0.07692307396449716,0,2,0.4230769068047343,0,0,0,0,1,0,0,0,0.03846153698224858,0,0,0,0.6153845917159773,0,0,0,0,0,15.103845572929016,0,0,25,1,0.11538461094674572,0,0.49999998076923147,0,0,0,1,28.3,0,0,0,0,0,26.0,0,0,1,35.7,0,0.5769230547337286,92.8,0,0,0,3,0,1,0
9,6,-1,3,0.0,0.15789472853185638,0,0,0,0.05263157617728546,0,1,0.31578945706371275,0,0,0,0,1,1,0,0,0.26315788088642733,0,0,0,0.47368418559556913,0,1,0,0,0,13.705262436565134,0,0,29,5,0.0,0,0.7368420664819965,0,0,0,0,33.6,0,0,0,0,0,19.0,0,0,0,43.4,0,0.5789473379501401,68.5,0,0,0,0,0,0,0
18,9,6,1,0.0,0.04761904535147403,0,0,0,0.0,0,0,0.4285714081632663,0,0,0,0,0,0,0,0,0.09523809070294806,0,0,0,0.8571428163265326,0,0,0,0,0,18.385713410204122,0,1,28,2,0.38095236281179223,0,0.5714285442176883,0,0,0,1,38.1,0,0,0,0,0,21.0,0,0,3,42.9,0,0.9047618616780065,95.0,0,1,0,8,0,0,0
17,10,-2,0,0.048309176410184715,0.0,0,0,0,0.048309176410184715,0,1,0.4830917641018471,0,0,0,1,0,0,0,0,0.048309176410184715,0,0,0,0.8212559989731402,0,0,0,0,0,16.763284214334096,0,1,25,1,0.19323670564073886,1,0.5314009405120319,0,0,0,1,24.0,0,0,0,0,0,20.7,0,0,4,34.7,0,0.7246376461527707,82.8,0,0,0,4,0,0,0
19,17,-6,1,0.0,0.04219409104666282,0,0,0,0.04219409104666282,0,1,0.717299547793268,0,0,0,0,0,0,0,0,0.04219409104666282,0,0,0,0.8016877298865936,0,0,0,0,0,25.53586390144034,0,0,24,1,0.04219409104666282,0,0.8016877298865936,1,0,0,0,27.8,0,0,0,0,0,23.7,0,0,2,35.6,0,0.8016877298865936,77.5,0,0,0,1,0,0,0
21,12,-12,0,0.0,0.0,0,0,0,0.0,0,0,0.5172413570154587,0,0,0,0,0,0,0,0,0.17241378567181959,0,0,0,0.9051723747770528,0,0,0,0,0,25.241378222354385,0,0,30,4,0.21551723208977447,0,0.6896551426872783,0,0,0,0,45.2,0,0,0,1,0,23.2,0,0,3,48.8,0,0.9051723747770528,72.4,1,0,0,5,0,0,0
28,21,-13,3,0.0,0.09493670585643335,0,1,0,0.03164556861881112,0,1,0.6645569409950335,0,0,0,0,0,0,0,0,0.1898734117128667,0,0,0,0.8860759213267113,0,0,0,0,0,30.901897756269058,0,1,29,6,0.09493670585643335,0,0.9493670585643336,0,0,0,0,33.9,0,1,0,0,0,31.6,0,0,2,46.5,1,0.9493670585643336,83.1,0,0,0,3,0,0,0
14,10,-3,3,0.0,0.12145748496123543,0,0,0,0.04048582832041181,0,1,0.4048582832041181,0,0,0,0,0,0,0,0,0.04048582832041181,0,0,0,0.5668015964857653,0,0,0,0,0,20.688258271730437,0,0,26,1,0.20242914160205905,0,0.5668015964857653,0,0,0,1,47.6,0,0,0,0,0,24.7,0,1,0,51.1,0,0.647773253126589,79.6,0,1,0,5,0,0,0
17,11,-6,3,0.04672896977902011,0.14018690933706032,0,0,0,0.0,0,0,0.5140186675692211,0,0,0,1,0,0,0,0,0.2336448488951005,0,0,0,0.7943924862433418,0,0,1,0,0,27.294391247925642,0,0,29,5,0.14018690933706032,0,0.887850425801382,0,0,0,0,32.7,0,1,0,0,0,21.4,0,0,2,53.1,0,0.887850425801382,69.8,0,0,0,3,0,0,0
25,16,0,2,0.03184713274372189,0.06369426548744378,0,0,0,0.06369426548744378,0,2,0.5095541238995502,0,0,0,1,0,0,0,0,0.12738853097488756,0,0,0,0.7961783185930472,0,0,0,0,0,25.019107483467916,0,1,28,4,0.12738853097488756,1,0.7006369203618815,0,0,1,1,31.9,1,0,0,0,0,31.4,0,0,1,49.1,0,0.7643311858493254,72.8,0,0,0,4,0,0,0
24,16,-9,1,0.0,0.031948880768406365,0,0,0,0.031948880768406365,0,1,0.5111820922945018,0,0,0,0,0,0,0,0,0.1597444038420318,0,0,0,0.7667731384417528,0,0,0,0,0,26.019168497790144,0,0,29,5,0.0958466423052191,0,0.70287537690494,0,0,0,0,30.9,0,1,0,0,0,31.3,1,0,1,50.9,0,0.7667731384417528,73.0,0,0,0,3,0,1,0
14,9,-3,1,0.0,0.04291845309362862,0,0,0,0.0,0,0,0.3862660778426576,0,0,0,0,1,0,0,0,0.12875535928088586,0,0,0,0.6008583433108007,0,0,0,0,0,16.339055092744417,0,1,27,3,0.12875535928088586,0,0.557939890217172,0,0,0,1,36.2,0,0,0,0,0,23.3,0,0,1,42.3,0,0.6437767964044293,72.1,0,0,0,3,0,0,0
26,14,7,3,0.0651465776825219,0.09771986652378285,0,0,0,0.0651465776825219,1,2,0.45602604377765327,0,1,0,2,0,0,0,0,0.0,0,0,0,0.8469055098727847,0,0,0,0,0,27.63517825292579,0,0,26,0,0.35830617725387043,0,0.5537459103014362,0,0,0,1,26.0,0,0,0,0,0,30.7,0,0,2,60.6,0,0.8143322210315237,77.3,0,0,0,11,0,0,0
27,14,-8,1,0.06849314833927574,0.03424657416963787,0,0,0,0.03424657416963787,0,1,0.47945203837493017,0,0,0,2,0,0,0,0,0.10273972250891361,0,0,1,0.9246575025802225,0,0,0,0,0,20.95205407698445,0,1,20,3,0.27397259335710294,0,0.6164383350534817,0,0,0,0,31.6,0,0,0,0,0,29.2,0,0,3,43.7,0,0.8561643542409467,78.9,0,0,0,8,0,0,0
7,3,-9,2,0.056179772124731894,0.11235954424946379,0,0,0,0.0,0,0,0.1685393163741957,0,0,0,1,0,0,0,0,0.0,0,0,0,0.3932584048731233,0,0,0,0,0,7.280898467365255,0,1,28,0,0.2808988606236595,0,0.2808988606236595,0,0,0,1,36.7,0,0,0,0,0,17.8,1,0,1,43.2,0,0.44943817699785515,64.8,0,1,0,5,0,0,0
23,15,4,2,0.034013604285251554,0.06802720857050311,0,0,0,0.0,0,0,0.5102040642787733,0,0,0,1,0,0,0,0,0.13605441714100622,0,0,0,0.7823128985607858,0,0,0,0,0,24.795917523948383,0,0,20,4,0.17006802142625776,0,0.7142856899902826,0,1,0,0,25.5,0,0,0,0,0,29.4,0,0,1,48.6,0,0.8163265028460374,68.5,1,0,0,5,0,0,0
11,9,10,1,0.0,0.060606056932966244,0,0,0,0.060606056932966244,0,1,0.5454545123966962,0,0,0,0,0,0,0,0,0.0,0,0,0,0.6666666262626286,0,0,0,0,0,25.799998436363726,0,1,28,0,0.12121211386593249,0,0.6060605693296625,0,0,0,1,37.0,0,0,0,0,0,16.5,0,0,3,47.3,0,0.6666666262626286,87.6,0,0,0,2,0,0,0
23,10,-15,1,0.03496503374248133,0.03496503374248133,0,0,0,0.0,0,0,0.34965033742481333,0,0,1,1,0,0,0,0,0.104895101227444,0,0,0,0.8041957760770707,0,0,0,0,0,15.664335116631635,0,1,27,3,0.34965033742481333,0,0.48951047239473866,0,0,0,1,28.2,0,0,0,0,0,28.6,0,0,1,44.8,0,0.8041957760770707,78.0,0,0,0,10,0,0,0
23,16,-7,3,0.04048582832041181,0.12145748496123543,0,0,0,0.04048582832041181,0,1,0.647773253126589,0,0,0,1,0,0,0,0,0.16194331328164724,0,0,0,0.9311740513694716,0,0,0,0,0,35.368419620711755,0,1,26,4,0.16194331328164724,0,0.9311740513694716,0,0,0,1,42.2,0,0,0,0,0,24.7,0,0,3,54.6,0,0.9716598796898834,63.8,0,0,0,4,0,0,0
25,16,-2,1,0.03690036764205285,0.03690036764205285,0,0,0,0.03690036764205285,0,1,0.5904058822728456,0,0,0,1,1,0,0,0,0.1476014705682114,0,0,0,0.9225091910513212,0,0,0,0,0,30.464943525278834,0,0,30,4,0.1476014705682114,0,0.7749077204831099,0,0,0,0,41.3,0,0,0,0,0,27.1,0,0,1,51.6,1,0.8856088234092684,78.7,0,0,0,4,0,0,0
15,10,7,3,0.0,0.1485148441329285,0,0,0,0.0495049480443095,0,1,0.49504948044309505,0,0,0,0,0,0,0,0,0.1485148441329285,0,0,0,0.7425742206646425,0,0,0,0,0,22.425741464072203,1,1,31,3,0.198019792177238,0,0.792079168708952,0,0,0,0,35.5,0,1,0,0,0,20.2,0,0,1,45.3,0,0.8415841167532615,76.6,0,0,0,4,1,0,0
28,14,11,0,0.0,0.0,1,0,0,0.0,0,0,0.5147058634299315,0,0,0,0,0,0,0,0,0.18382352265354696,0,0,0,1.029411726859863,0,0,0,0,0,24.29411675389277,0,1,22,5,0.3308823407763845,0,0.6985293860834785,0,0,0,0,32.9,0,0,0,0,0,27.2,0,0,1,47.2,0,1.029411726859863,68.4,0,0,0,9,0,0,0
32,16,4,0,0.027247955660818647,0.0,0,0,0,0.027247955660818647,0,1,0.43596729057309835,0,0,0,1,0,0,0,0,0.13623977830409323,0,0,0,0.8719345811461967,0,0,0,1,0,15.782015918746161,0,0,28,5,0.24523160094736782,0,0.5722070688771915,1,0,0,1,31.2,0,0,0,0,0,36.7,0,0,2,36.2,0,0.8174386698245594,82.1,0,1,0,9,0,0,0
13,11,8,3,0.0,0.1376146725864829,0,0,0,0.045871557528827635,0,1,0.504587132817104,0,0,0,0,0,0,0,0,0.045871557528827635,0,0,0,0.5963302478747592,0,0,0,0,0,23.866971382249016,0,0,32,1,0.1376146725864829,0,0.6880733629324145,0,0,0,0,42.8,0,0,0,0,0,21.8,0,0,2,47.3,0,0.6880733629324145,68.2,0,0,0,3,0,0,0
32,21,1,1,0.0,0.028328611095506773,0,0,0,0.028328611095506773,0,1,0.5949008330056422,0,0,0,0,0,0,0,0,0.08498583328652032,0,0,0,0.9065155550562167,0,0,0,0,0,26.294616818849388,0,1,26,3,0.22662888876405418,0,0.7082152773876693,0,0,0,1,39.7,1,0,0,0,0,35.3,0,0,0,44.2,0,0.9065155550562167,76.8,0,0,0,8,0,0,0
20,16,3,1,0.04115226168097688,0.04115226168097688,0,0,0,0.0,0,0,0.6584361868956301,0,0,0,1,0,0,0,0,0.08230452336195376,0,0,0,0.8230452336195376,0,0,0,0,0,34.56789981202058,0,1,32,2,0.08230452336195376,0,0.7818929719385608,0,0,0,0,30.3,0,0,0,0,0,24.3,0,0,1,52.5,0,0.8230452336195376,71.1,0,0,0,2,0,0,1
29,21,-9,1,0.0651465776825219,0.03257328884126095,0,0,0,0.03257328884126095,0,1,0.68403906566648,0,0,0,2,1,0,0,0,0.03257328884126095,0,0,0,0.9446253763965675,0,0,0,0,0,27.97719778575903,0,0,27,1,0.16286644420630475,0,0.7491856433490018,0,0,0,1,34.6,0,0,0,0,0,30.7,0,0,3,40.9,0,0.8794787987140457,74.4,0,0,0,5,0,0,0
23,13,2,0,0.0,0.0,0,0,0,0.03690036764205285,0,1,0.47970477934668704,0,0,1,0,0,0,0,0,0.18450183821026425,0,0,0,0.8487084557672155,0,0,0,0,0,21.634685548535586,0,1,23,5,0.1476014705682114,0,0.6642066175569513,0,0,0,0,46.7,0,1,0,0,0,27.1,0,0,1,45.1,0,0.8118080881251627,64.1,0,0,0,4,0,0,0
19,17,-6,4,0.0,0.1324503267400554,0,0,0,0.03311258168501385,0,1,0.5629138886452355,0,0,0,0,0,0,0,0,0.0662251633700277,0,1,0,0.6291390520152632,0,0,1,0,0,24.824502489254886,0,1,30,2,0.09933774505504156,0,0.7615893787553186,0,0,0,0,41.4,0,0,0,0,0,30.2,0,0,1,44.1,0,0.7284767970703048,84.3,0,0,0,3,0,0,0
28,15,-6,3,0.06349206147644249,0.09523809221466374,0,0,0,0.0,0,0,0.4761904610733187,0,0,0,2,0,0,0,0,0.06349206147644249,0,0,0,0.8888888606701949,0,0,0,0,0,19.5714279501134,0,1,24,2,0.38095236885865497,1,0.634920614764425,0,0,0,0,23.4,0,0,0,0,1,31.5,0,0,2,41.1,0,0.9206348914084161,84.9,0,0,0,12,0,0,0
29,18,5,2,0.027247955660818647,0.054495911321637294,0,0,0,0.0,0,0,0.49046320189473563,0,0,0,1,0,0,0,0,0.027247955660818647,0,0,0,0.7901907141637408,0,0,0,0,1,25.06266961682099,0,1,26,1,0.2997275122690051,0,0.5722070688771915,0,0,0,1,30.7,0,0,0,0,0,36.7,0,0,3,51.1,0,0.8174386698245594,79.8,0,1,0,11,0,0,1
30,19,-4,2,0.03174603073822124,0.06349206147644249,0,0,0,0.0,0,0,0.6031745840262036,0,0,0,1,0,0,0,1,0.2857142766439912,0,0,0,0.9523809221466374,0,0,1,0,0,25.453967445905793,0,1,23,9,0.09523809221466374,0,0.9523809221466374,0,0,0,0,36.8,0,1,0,0,0,31.5,0,0,1,42.2,0,0.9841269528848586,87.6,0,0,0,3,0,0,0
18,11,-5,1,0.11904761196145165,0.059523805980725826,0,0,0,0.059523805980725826,0,1,0.6547618657879841,0,0,0,2,0,0,0,0,0.059523805980725826,0,0,0,1.071428507653065,0,0,0,0,0,36.07737880491793,0,1,24,1,0.2380952239229033,0,0.7738094777494358,0,0,0,0,26.9,0,0,0,0,1,16.8,0,0,2,55.1,0,0.9523808956916132,84.2,0,0,0,4,0,0,0
27,15,-17,3,0.03521126636580048,0.10563379909740145,0,0,0,0.03521126636580048,0,1,0.5281689954870072,1,0,0,1,0,0,0,0,0.2112675981948029,0,0,0,0.9507041918766129,0,0,0,0,0,28.521125756298392,0,0,30,6,0.24647886456060336,0,0.8450703927792116,0,0,0,0,23.1,0,0,0,0,0,28.4,0,0,2,54.0,0,0.9859154582424134,81.1,0,0,0,7,0,0,0
16,11,3,2,0.0,0.09569377532565669,0,0,0,0.0,0,0,0.5263157642911118,0,0,0,0,0,0,0,0,0.14354066298848503,0,0,0,0.7655502026052535,0,0,0,0,0,29.210524918156707,0,1,26,3,0.19138755065131338,0,0.7655502026052535,0,0,0,1,34.6,0,0,0,0,0,20.9,1,0,1,55.5,0,0.8612439779309101,90.7,0,1,0,4,0,0,0
21,7,2,0,0.06944443962191392,0.0,0,1,0,0.13888887924382784,0,2,0.4861110773533974,0,0,0,1,0,0,0,0,0.20833331886574175,0,0,0,1.4583332320601923,0,0,0,0,0,26.104164853877442,0,0,29,3,0.5555555169753114,0,0.6944443962191391,0,0,0,0,25.4,0,0,1,0,0,14.4,0,0,1,53.7,0,1.2499999131944506,95.0,0,0,0,8,0,0,0
10,5,14,2,0.04878048542534217,0.09756097085068434,0,0,0,0.04878048542534217,0,1,0.24390242712671087,0,0,0,1,0,0,0,0,0.24390242712671087,0,0,0,0.48780485425342174,0,0,1,0,0,12.80487742415232,0,1,28,5,0.0,0,0.5853658251041061,0,0,0,1,32.9,0,1,0,0,0,20.5,0,0,0,52.5,0,0.48780485425342174,72.3,0,0,0,0,0,0,0
9,6,-14,1,0.07246376286494471,0.07246376286494471,0,0,0,0.0,0,0,0.43478257718966834,0,0,0,1,0,0,0,0,0.14492752572988943,0,0,0,0.6521738657845024,0,0,0,0,0,17.391303087586735,0,0,23,2,0.07246376286494471,0,0.6521738657845024,0,0,0,0,35.5,0,0,0,1,0,13.8,0,0,1,40.0,0,0.6521738657845024,72.2,0,1,0,1,0,0,0
29,23,4,4,0.0,0.12232415528060687,0,0,1,0.0,0,0,0.7033638928634895,0,0,0,0,0,0,0,0,0.18348623292091032,0,0,0,0.8868501257843998,0,0,0,0,0,32.354739071720516,0,1,27,6,0.12232415528060687,0,1.0091742810650066,0,0,0,1,42.7,0,1,0,0,1,32.7,0,0,1,46.0,0,1.0091742810650066,77.9,0,0,0,4,0,0,0
16,9,4,0,0.0,0.0,0,0,0,0.0,0,0,0.4918032518140299,0,0,0,0,0,0,0,0,0.1639344172713433,0,0,0,0.8743168921138309,0,0,0,0,0,26.60655592313902,0,0,27,3,0.21857922302845773,1,0.6557376690853732,0,0,0,1,27.0,0,0,0,0,0,18.3,0,0,0,54.1,0,0.8743168921138309,83.7,0,0,0,4,1,0,0
